Timestamp,Number of Pixels in Range,food?
2023-06-29 12:20:55.061917,2605,hand
2023-06-29 12:20:55.073659,2694,hand
2023-06-29 12:20:55.110088,2752,hand
2023-06-29 12:20:55.150637,2633,hand
2023-06-29 12:20:55.189705,2711,hand
2023-06-29 12:20:55.227828,2798,hand
2023-06-29 12:20:55.242140,2654,hand
2023-06-29 12:20:55.277977,2676,hand
2023-06-29 12:20:55.315118,2636,hand
2023-06-29 12:20:55.357107,2580,hand
2023-06-29 12:20:55.399196,2704,hand
2023-06-29 12:20:55.411366,2728,hand
2023-06-29 12:20:55.447978,2794,hand
2023-06-29 12:20:55.482475,2650,hand
2023-06-29 12:20:55.515061,2605,hand
2023-06-29 12:20:55.549846,2720,hand
2023-06-29 12:20:55.585222,2634,hand
2023-06-29 12:20:55.620474,2652,hand
2023-06-29 12:20:55.654398,2540,hand
2023-06-29 12:20:55.687904,2629,hand
2023-06-29 12:20:55.746029,4320,hand
2023-06-29 12:20:55.798285,4244,hand
2023-06-29 12:20:55.851059,4104,hand
2023-06-29 12:20:55.902910,4392,hand
2023-06-29 12:20:55.953483,4066,hand
