Timestamp,Number of Pixels in Range,food?
2023-06-29 13:49:04.139221,151,food
2023-06-29 13:49:04.238744,164,food
2023-06-29 13:49:04.343210,161,food
2023-06-29 13:49:04.440213,143,food
2023-06-29 13:49:04.459073,123,food
2023-06-29 13:49:04.509991,121,food
2023-06-29 13:49:04.558146,122,food
2023-06-29 13:49:04.599445,1619,food
2023-06-29 13:49:04.665569,1592,food
2023-06-29 13:49:04.753966,1570,food
2023-06-29 13:49:04.819235,1560,food
2023-06-29 13:49:04.881981,1562,food
2023-06-29 13:49:04.981155,1562,food
2023-06-29 13:49:05.110179,1608,food
2023-06-29 13:49:06.558986,117,food
2023-06-29 13:49:06.734766,124,food
2023-06-29 13:49:06.751543,127,food
2023-06-29 13:49:06.770589,116,food
2023-06-29 13:49:06.840773,1623,food
2023-06-29 13:49:06.901549,1650,food
2023-06-29 13:49:06.971381,1606,food
2023-06-29 13:49:07.051539,1644,food
2023-06-29 13:49:07.105945,101,food
2023-06-29 13:49:07.137704,1596,food
2023-06-29 13:49:07.183829,102,food
2023-06-29 13:49:07.198907,105,food
2023-06-29 13:49:07.252914,101,food
2023-06-29 13:49:07.267030,102,food
2023-06-29 13:49:07.283205,100,food
2023-06-29 13:49:07.298136,101,food
2023-06-29 13:49:07.424592,1540,food
2023-06-29 13:49:07.484509,1610,food
2023-06-29 13:49:07.546066,1581,food
2023-06-29 13:49:07.728319,1608,food
2023-06-29 13:49:08.401844,100,hand
2023-06-29 13:49:08.433144,96,hand
2023-06-29 13:49:08.465752,94,hand
2023-06-29 13:49:08.500056,96,hand
2023-06-29 13:49:08.510114,100,hand
2023-06-29 13:49:08.537245,1588,hand
2023-06-29 13:49:08.584257,1566,hand
2023-06-29 13:49:08.629638,1620,hand
2023-06-29 13:49:08.673822,1598,hand
2023-06-29 13:49:08.719899,1602,hand
2023-06-29 13:49:08.763892,1616,hand
2023-06-29 13:49:08.812787,1660,hand
2023-06-29 13:49:08.863284,1528,hand
2023-06-29 13:49:08.935191,1392,hand
2023-06-29 13:49:08.988197,1301,hand
2023-06-29 13:49:09.058113,1545,hand
2023-06-29 13:49:09.111712,1527,hand
2023-06-29 13:49:09.175966,1339,hand
2023-06-29 13:49:09.241052,1359,hand
2023-06-29 13:49:09.329428,1326,hand
2023-06-29 13:49:09.422861,2030,hand
2023-06-29 13:49:09.484866,2490,hand
2023-06-29 13:49:09.602522,2794,hand
2023-06-29 13:49:09.693544,6471,hand
2023-06-29 13:49:10.860667,7539,hand
2023-06-29 13:49:10.957063,7541,hand
2023-06-29 13:49:11.027828,8026,hand
2023-06-29 13:49:11.094096,226,hand
2023-06-29 13:49:11.115302,185,hand
2023-06-29 13:49:11.154180,227,hand
2023-06-29 13:49:11.189849,948,hand
2023-06-29 13:49:11.246920,996,hand
2023-06-29 13:49:11.305427,1010,hand
2023-06-29 13:49:11.365640,1004,hand
2023-06-29 13:49:11.423441,1000,hand
2023-06-29 13:49:11.500970,960,hand
2023-06-29 13:49:11.570568,988,hand
2023-06-29 13:49:11.635182,942,hand
2023-06-29 13:49:11.702774,978,hand
2023-06-29 13:49:11.778076,972,hand
2023-06-29 13:49:11.845237,1020,hand
2023-06-29 13:49:11.913249,1010,hand
2023-06-29 13:49:11.993329,952,hand
2023-06-29 13:49:12.052848,1028,empty
2023-06-29 13:49:12.117962,982,empty
2023-06-29 13:49:12.191297,964,empty
